Thu Jul  4 11:44:17 2013, (0 clock):	Start log file
Thu Jul  4 11:44:17 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:17 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:17 2013, (20000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:28 2013, (9650000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 19:42:22 2013, (28137860000 clock):	1194000 evaluated; 0 wrong controls; 380083 violate mass constrain.
Thu Jul  4 19:42:51 2013, (28166340000 clock):	1195000 evaluated; 0 wrong controls; 380171 violate mass constrain.
Thu Jul  4 19:43:20 2013, (28194920000 clock):	1196000 evaluated; 0 wrong controls; 380250 violate mass constrain.
Thu Jul  4 19:43:44 2013, (28217590000 clock):	1197000 evaluated; 0 wrong controls; 380632 violate mass constrain.
Thu Jul  4 19:43:53 2013, (28226530000 clock):	1198000 evaluated; 0 wrong controls; 381622 violate mass constrain.
Thu Jul  4 19:44:16 2013, (28248770000 clock):	1199000 evaluated; 0 wrong controls; 382026 violate mass constrain.
Thu Jul  4 19:44:42 2013, (28274460000 clock):	1200000 evaluated; 0 wrong controls; 382207 violate mass constrain.
Thu Jul  4 19:45:09 2013, (28301290000 clock):	1201000 evaluated; 0 wrong controls; 382362 violate mass constrain.
Thu Jul  4 19:45:37 2013, (28328570000 clock):	1202000 evaluated; 0 wrong controls; 382493 violate mass constrain.
Thu Jul  4 19:46:05 2013, (28356440000 clock):	1203000 evaluated; 0 wrong controls; 382614 violate mass constrain.
Thu Jul  4 19:46:34 2013, (28384520000 clock):	1204000 evaluated; 0 wrong controls; 382731 violate mass constrain.
Thu Jul  4 19:47:02 2013, (28412320000 clock):	1205000 evaluated; 0 wrong controls; 382843 violate mass constrain.
Thu Jul  4 19:47:30 2013, (28439250000 clock):	1206000 evaluated; 0 wrong controls; 382959 violate mass constrain.
Thu Jul  4 19:47:55 2013, (28463630000 clock):	1207000 evaluated; 0 wrong controls; 383264 violate mass constrain.
Thu Jul  4 19:48:04 2013, (28472430000 clock):	1208000 evaluated; 0 wrong controls; 384264 violate mass constrain.
Thu Jul  4 19:48:21 2013, (28489670000 clock):	1209000 evaluated; 0 wrong controls; 384887 violate mass constrain.
Thu Jul  4 19:48:48 2013, (28515760000 clock):	1210000 evaluated; 0 wrong controls; 385139 violate mass constrain.
Thu Jul  4 19:49:14 2013, (28541110000 clock):	1211000 evaluated; 0 wrong controls; 385363 violate mass constrain.
Thu Jul  4 19:49:43 2013, (28569620000 clock):	1212000 evaluated; 0 wrong controls; 385513 violate mass constrain.
Thu Jul  4 19:50:11 2013, (28597450000 clock):	1213000 evaluated; 0 wrong controls; 385624 violate mass constrain.
Thu Jul  4 19:50:40 2013, (28625240000 clock):	1214000 evaluated; 0 wrong controls; 385727 violate mass constrain.
Thu Jul  4 19:51:08 2013, (28653520000 clock):	1215000 evaluated; 0 wrong controls; 385840 violate mass constrain.
Thu Jul  4 19:51:38 2013, (28682160000 clock):	1216000 evaluated; 0 wrong controls; 385947 violate mass constrain.
Thu Jul  4 19:52:04 2013, (28708110000 clock):	1217000 evaluated; 0 wrong controls; 386159 violate mass constrain.
Thu Jul  4 19:52:13 2013, (28717050000 clock):	1218000 evaluated; 0 wrong controls; 387159 violate mass constrain.
Thu Jul  4 19:52:30 2013, (28733040000 clock):	1219000 evaluated; 0 wrong controls; 387854 violate mass constrain.
Thu Jul  4 19:52:56 2013, (28758750000 clock):	1220000 evaluated; 0 wrong controls; 388080 violate mass constrain.
Thu Jul  4 19:53:22 2013, (28784470000 clock):	1221000 evaluated; 0 wrong controls; 388322 violate mass constrain.
Thu Jul  4 19:53:50 2013, (28811390000 clock):	1222000 evaluated; 0 wrong controls; 388488 violate mass constrain.
Thu Jul  4 19:54:19 2013, (28839830000 clock):	1223000 evaluated; 0 wrong controls; 388607 violate mass constrain.
Thu Jul  4 19:54:48 2013, (28868430000 clock):	1224000 evaluated; 0 wrong controls; 388703 violate mass constrain.
Thu Jul  4 19:55:16 2013, (28895860000 clock):	1225000 evaluated; 0 wrong controls; 388821 violate mass constrain.
Thu Jul  4 19:55:44 2013, (28923830000 clock):	1226000 evaluated; 0 wrong controls; 388931 violate mass constrain.
Thu Jul  4 19:56:13 2013, (28951650000 clock):	1227000 evaluated; 0 wrong controls; 389053 violate mass constrain.
Thu Jul  4 19:56:22 2013, (28960540000 clock):	1228000 evaluated; 0 wrong controls; 390053 violate mass constrain.
Thu Jul  4 19:56:35 2013, (28973020000 clock):	1229000 evaluated; 0 wrong controls; 390895 violate mass constrain.
Thu Jul  4 19:57:00 2013, (28997800000 clock):	1230000 evaluated; 0 wrong controls; 391158 violate mass constrain.
Thu Jul  4 19:57:29 2013, (29025840000 clock):	1231000 evaluated; 0 wrong controls; 391302 violate mass constrain.
Thu Jul  4 19:57:56 2013, (29052700000 clock):	1232000 evaluated; 0 wrong controls; 391444 violate mass constrain.
Thu Jul  4 19:58:24 2013, (29080500000 clock):	1233000 evaluated; 0 wrong controls; 391574 violate mass constrain.
Thu Jul  4 19:58:53 2013, (29108830000 clock):	1234000 evaluated; 0 wrong controls; 391704 violate mass constrain.
Thu Jul  4 19:59:21 2013, (29136450000 clock):	1235000 evaluated; 0 wrong controls; 391848 violate mass constrain.
Thu Jul  4 19:59:50 2013, (29164350000 clock):	1236000 evaluated; 0 wrong controls; 391982 violate mass constrain.
Thu Jul  4 20:00:17 2013, (29191810000 clock):	1237000 evaluated; 0 wrong controls; 392106 violate mass constrain.
Thu Jul  4 20:00:28 2013, (29202160000 clock):	1238000 evaluated; 0 wrong controls; 393046 violate mass constrain.
Thu Jul  4 20:00:40 2013, (29213950000 clock):	1239000 evaluated; 0 wrong controls; 393918 violate mass constrain.
Thu Jul  4 20:01:07 2013, (29239730000 clock):	1240000 evaluated; 0 wrong controls; 394126 violate mass constrain.
Thu Jul  4 20:01:34 2013, (29266580000 clock):	1241000 evaluated; 0 wrong controls; 394298 violate mass constrain.
Thu Jul  4 20:02:02 2013, (29293760000 clock):	1242000 evaluated; 0 wrong controls; 394430 violate mass constrain.
Thu Jul  4 20:02:30 2013, (29321430000 clock):	1243000 evaluated; 0 wrong controls; 394551 violate mass constrain.
Thu Jul  4 20:02:59 2013, (29349830000 clock):	1244000 evaluated; 0 wrong controls; 394648 violate mass constrain.
Thu Jul  4 20:03:27 2013, (29377550000 clock):	1245000 evaluated; 0 wrong controls; 394753 violate mass constrain.
Thu Jul  4 20:03:56 2013, (29406030000 clock):	1246000 evaluated; 0 wrong controls; 394863 violate mass constrain.
Thu Jul  4 20:04:24 2013, (29433810000 clock):	1247000 evaluated; 0 wrong controls; 394982 violate mass constrain.
Thu Jul  4 20:04:37 2013, (29446190000 clock):	1248000 evaluated; 0 wrong controls; 395830 violate mass constrain.
Thu Jul  4 20:04:53 2013, (29461910000 clock):	1249000 evaluated; 0 wrong controls; 396515 violate mass constrain.
Thu Jul  4 20:05:20 2013, (29488210000 clock):	1250000 evaluated; 0 wrong controls; 396696 violate mass constrain.
Thu Jul  4 20:05:50 2013, (29517350000 clock):	1251000 evaluated; 0 wrong controls; 396817 violate mass constrain.
Thu Jul  4 20:06:18 2013, (29545300000 clock):	1252000 evaluated; 0 wrong controls; 396923 violate mass constrain.
Thu Jul  4 20:06:46 2013, (29572490000 clock):	1253000 evaluated; 0 wrong controls; 397034 violate mass constrain.
Thu Jul  4 20:07:15 2013, (29600890000 clock):	1254000 evaluated; 0 wrong controls; 397120 violate mass constrain.
Thu Jul  4 20:07:44 2013, (29629980000 clock):	1255000 evaluated; 0 wrong controls; 397202 violate mass constrain.
Thu Jul  4 20:08:14 2013, (29658800000 clock):	1256000 evaluated; 0 wrong controls; 397286 violate mass constrain.
Thu Jul  4 20:08:43 2013, (29687630000 clock):	1257000 evaluated; 0 wrong controls; 397368 violate mass constrain.
Thu Jul  4 20:08:58 2013, (29701750000 clock):	1258000 evaluated; 0 wrong controls; 398122 violate mass constrain.
Thu Jul  4 20:09:13 2013, (29716700000 clock):	1259000 evaluated; 0 wrong controls; 398876 violate mass constrain.
Thu Jul  4 20:09:40 2013, (29743220000 clock):	1260000 evaluated; 0 wrong controls; 399067 violate mass constrain.
Thu Jul  4 20:10:08 2013, (29770380000 clock):	1261000 evaluated; 0 wrong controls; 399202 violate mass constrain.
Thu Jul  4 20:10:36 2013, (29798570000 clock):	1262000 evaluated; 0 wrong controls; 399312 violate mass constrain.
Thu Jul  4 20:11:05 2013, (29826990000 clock):	1263000 evaluated; 0 wrong controls; 399406 violate mass constrain.
Thu Jul  4 20:11:34 2013, (29854780000 clock):	1264000 evaluated; 0 wrong controls; 399507 violate mass constrain.
Thu Jul  4 20:12:03 2013, (29883410000 clock):	1265000 evaluated; 0 wrong controls; 399592 violate mass constrain.
Thu Jul  4 20:12:31 2013, (29911590000 clock):	1266000 evaluated; 0 wrong controls; 399692 violate mass constrain.
Thu Jul  4 20:13:00 2013, (29939860000 clock):	1267000 evaluated; 0 wrong controls; 399785 violate mass constrain.
Thu Jul  4 20:13:17 2013, (29956120000 clock):	1268000 evaluated; 0 wrong controls; 400451 violate mass constrain.
Thu Jul  4 20:13:26 2013, (29964900000 clock):	1269000 evaluated; 0 wrong controls; 401448 violate mass constrain.
Thu Jul  4 20:13:48 2013, (29986800000 clock):	1270000 evaluated; 0 wrong controls; 401845 violate mass constrain.
Thu Jul  4 20:14:14 2013, (30012080000 clock):	1271000 evaluated; 0 wrong controls; 402051 violate mass constrain.
Thu Jul  4 20:14:42 2013, (30039160000 clock):	1272000 evaluated; 0 wrong controls; 402212 violate mass constrain.
Thu Jul  4 20:15:10 2013, (30067180000 clock):	1273000 evaluated; 0 wrong controls; 402351 violate mass constrain.
Thu Jul  4 20:15:39 2013, (30095680000 clock):	1274000 evaluated; 0 wrong controls; 402445 violate mass constrain.
Thu Jul  4 20:16:08 2013, (30124100000 clock):	1275000 evaluated; 0 wrong controls; 402540 violate mass constrain.
Thu Jul  4 20:16:36 2013, (30151530000 clock):	1276000 evaluated; 0 wrong controls; 402641 violate mass constrain.
Thu Jul  4 20:17:05 2013, (30179780000 clock):	1277000 evaluated; 0 wrong controls; 402751 violate mass constrain.
Thu Jul  4 20:17:23 2013, (30197820000 clock):	1278000 evaluated; 0 wrong controls; 403321 violate mass constrain.
Thu Jul  4 20:17:33 2013, (30207190000 clock):	1279000 evaluated; 0 wrong controls; 404295 violate mass constrain.
Thu Jul  4 20:17:58 2013, (30231480000 clock):	1280000 evaluated; 0 wrong controls; 404604 violate mass constrain.
Thu Jul  4 20:18:25 2013, (30257760000 clock):	1281000 evaluated; 0 wrong controls; 404795 violate mass constrain.
Thu Jul  4 20:18:53 2013, (30285480000 clock):	1282000 evaluated; 0 wrong controls; 404916 violate mass constrain.
Thu Jul  4 20:19:22 2013, (30313690000 clock):	1283000 evaluated; 0 wrong controls; 405027 violate mass constrain.
Thu Jul  4 20:19:50 2013, (30341650000 clock):	1284000 evaluated; 0 wrong controls; 405144 violate mass constrain.
Thu Jul  4 20:20:20 2013, (30370880000 clock):	1285000 evaluated; 0 wrong controls; 405244 violate mass constrain.
Thu Jul  4 20:20:49 2013, (30399680000 clock):	1286000 evaluated; 0 wrong controls; 405328 violate mass constrain.
Thu Jul  4 20:21:18 2013, (30428380000 clock):	1287000 evaluated; 0 wrong controls; 405399 violate mass constrain.
Thu Jul  4 20:21:39 2013, (30448570000 clock):	1288000 evaluated; 0 wrong controls; 405883 violate mass constrain.
Thu Jul  4 20:21:48 2013, (30457400000 clock):	1289000 evaluated; 0 wrong controls; 406882 violate mass constrain.
Thu Jul  4 20:22:08 2013, (30476260000 clock):	1290000 evaluated; 0 wrong controls; 407393 violate mass constrain.
Thu Jul  4 20:22:34 2013, (30502480000 clock):	1291000 evaluated; 0 wrong controls; 407578 violate mass constrain.
Thu Jul  4 20:23:02 2013, (30529510000 clock):	1292000 evaluated; 0 wrong controls; 407715 violate mass constrain.
Thu Jul  4 20:23:30 2013, (30557580000 clock):	1293000 evaluated; 0 wrong controls; 407853 violate mass constrain.
Thu Jul  4 20:23:58 2013, (30584740000 clock):	1294000 evaluated; 0 wrong controls; 407999 violate mass constrain.
Thu Jul  4 20:24:27 2013, (30613570000 clock):	1295000 evaluated; 0 wrong controls; 408089 violate mass constrain.
Thu Jul  4 20:24:57 2013, (30642210000 clock):	1296000 evaluated; 0 wrong controls; 408200 violate mass constrain.
Thu Jul  4 20:25:26 2013, (30671000000 clock):	1297000 evaluated; 0 wrong controls; 408301 violate mass constrain.
Thu Jul  4 20:25:48 2013, (30692870000 clock):	1298000 evaluated; 0 wrong controls; 408694 violate mass constrain.
Thu Jul  4 20:25:57 2013, (30701770000 clock):	1299000 evaluated; 0 wrong controls; 409694 violate mass constrain.
Thu Jul  4 20:26:17 2013, (30720640000 clock):	1300000 evaluated; 0 wrong controls; 410253 violate mass constrain.
Thu Jul  4 20:26:44 2013, (30747120000 clock):	1301000 evaluated; 0 wrong controls; 410454 violate mass constrain.
Thu Jul  4 20:27:11 2013, (30773320000 clock):	1302000 evaluated; 0 wrong controls; 410626 violate mass constrain.
Thu Jul  4 20:27:39 2013, (30800880000 clock):	1303000 evaluated; 0 wrong controls; 410760 violate mass constrain.
Thu Jul  4 20:28:09 2013, (30830480000 clock):	1304000 evaluated; 0 wrong controls; 410851 violate mass constrain.
Thu Jul  4 20:28:37 2013, (30857920000 clock):	1305000 evaluated; 0 wrong controls; 410985 violate mass constrain.
Thu Jul  4 20:29:05 2013, (30886140000 clock):	1306000 evaluated; 0 wrong controls; 411094 violate mass constrain.
Thu Jul  4 20:29:35 2013, (30915280000 clock):	1307000 evaluated; 0 wrong controls; 411180 violate mass constrain.
Thu Jul  4 20:29:59 2013, (30938520000 clock):	1308000 evaluated; 0 wrong controls; 411498 violate mass constrain.
Thu Jul  4 20:30:08 2013, (30947580000 clock):	1309000 evaluated; 0 wrong controls; 412497 violate mass constrain.
Thu Jul  4 20:30:27 2013, (30966130000 clock):	1310000 evaluated; 0 wrong controls; 413082 violate mass constrain.
Thu Jul  4 20:30:55 2013, (30993080000 clock):	1311000 evaluated; 0 wrong controls; 413238 violate mass constrain.
Thu Jul  4 20:31:23 2013, (31021270000 clock):	1312000 evaluated; 0 wrong controls; 413353 violate mass constrain.
Thu Jul  4 20:31:54 2013, (31051370000 clock):	1313000 evaluated; 0 wrong controls; 413434 violate mass constrain.
Thu Jul  4 20:32:23 2013, (31079500000 clock):	1314000 evaluated; 0 wrong controls; 413516 violate mass constrain.
Thu Jul  4 20:32:53 2013, (31109350000 clock):	1315000 evaluated; 0 wrong controls; 413582 violate mass constrain.
Thu Jul  4 20:33:22 2013, (31137730000 clock):	1316000 evaluated; 0 wrong controls; 413671 violate mass constrain.
Thu Jul  4 20:33:51 2013, (31166180000 clock):	1317000 evaluated; 0 wrong controls; 413756 violate mass constrain.
Thu Jul  4 20:34:18 2013, (31192960000 clock):	1318000 evaluated; 0 wrong controls; 413968 violate mass constrain.
Thu Jul  4 20:34:28 2013, (31202130000 clock):	1319000 evaluated; 0 wrong controls; 414968 violate mass constrain.
Thu Jul  4 20:34:42 2013, (31215610000 clock):	1320000 evaluated; 0 wrong controls; 415751 violate mass constrain.
Thu Jul  4 20:35:08 2013, (31241440000 clock):	1321000 evaluated; 0 wrong controls; 415962 violate mass constrain.
Thu Jul  4 20:35:37 2013, (31270190000 clock):	1322000 evaluated; 0 wrong controls; 416079 violate mass constrain.
Thu Jul  4 20:36:06 2013, (31298780000 clock):	1323000 evaluated; 0 wrong controls; 416183 violate mass constrain.
Thu Jul  4 20:36:35 2013, (31327200000 clock):	1324000 evaluated; 0 wrong controls; 416299 violate mass constrain.
Thu Jul  4 20:37:03 2013, (31354910000 clock):	1325000 evaluated; 0 wrong controls; 416403 violate mass constrain.
Thu Jul  4 20:37:32 2013, (31382920000 clock):	1326000 evaluated; 0 wrong controls; 416508 violate mass constrain.
Thu Jul  4 20:38:01 2013, (31411140000 clock):	1327000 evaluated; 0 wrong controls; 416608 violate mass constrain.
Thu Jul  4 20:38:29 2013, (31438670000 clock):	1328000 evaluated; 0 wrong controls; 416754 violate mass constrain.
Thu Jul  4 20:38:38 2013, (31447650000 clock):	1329000 evaluated; 0 wrong controls; 417754 violate mass constrain.
Thu Jul  4 20:38:48 2013, (31457480000 clock):	1330000 evaluated; 0 wrong controls; 418701 violate mass constrain.
Thu Jul  4 20:39:13 2013, (31481860000 clock):	1331000 evaluated; 0 wrong controls; 418987 violate mass constrain.
Thu Jul  4 20:39:40 2013, (31508310000 clock):	1332000 evaluated; 0 wrong controls; 419181 violate mass constrain.
Thu Jul  4 20:40:08 2013, (31535350000 clock):	1333000 evaluated; 0 wrong controls; 419344 violate mass constrain.
Thu Jul  4 20:40:36 2013, (31562930000 clock):	1334000 evaluated; 0 wrong controls; 419486 violate mass constrain.
Thu Jul  4 20:41:03 2013, (31589830000 clock):	1335000 evaluated; 0 wrong controls; 419609 violate mass constrain.
Thu Jul  4 20:41:32 2013, (31618040000 clock):	1336000 evaluated; 0 wrong controls; 419717 violate mass constrain.
Thu Jul  4 20:42:02 2013, (31647160000 clock):	1337000 evaluated; 0 wrong controls; 419818 violate mass constrain.
Thu Jul  4 20:42:31 2013, (31675770000 clock):	1338000 evaluated; 0 wrong controls; 419926 violate mass constrain.
Thu Jul  4 20:42:42 2013, (31686180000 clock):	1339000 evaluated; 0 wrong controls; 420872 violate mass constrain.
Thu Jul  4 20:42:56 2013, (31700610000 clock):	1340000 evaluated; 0 wrong controls; 421609 violate mass constrain.
Thu Jul  4 20:43:23 2013, (31726760000 clock):	1341000 evaluated; 0 wrong controls; 421806 violate mass constrain.
Thu Jul  4 20:43:50 2013, (31753620000 clock):	1342000 evaluated; 0 wrong controls; 421956 violate mass constrain.
Thu Jul  4 20:44:19 2013, (31781230000 clock):	1343000 evaluated; 0 wrong controls; 422075 violate mass constrain.
Thu Jul  4 20:44:47 2013, (31809180000 clock):	1344000 evaluated; 0 wrong controls; 422174 violate mass constrain.
Thu Jul  4 20:45:16 2013, (31837450000 clock):	1345000 evaluated; 0 wrong controls; 422272 violate mass constrain.
Thu Jul  4 20:45:45 2013, (31866680000 clock):	1346000 evaluated; 0 wrong controls; 422335 violate mass constrain.
Thu Jul  4 20:46:15 2013, (31895730000 clock):	1347000 evaluated; 0 wrong controls; 422424 violate mass constrain.
Thu Jul  4 20:46:44 2013, (31923850000 clock):	1348000 evaluated; 0 wrong controls; 422503 violate mass constrain.
Thu Jul  4 20:46:56 2013, (31935720000 clock):	1349000 evaluated; 0 wrong controls; 423361 violate mass constrain.
Thu Jul  4 20:47:07 2013, (31946240000 clock):	1350000 evaluated; 0 wrong controls; 424280 violate mass constrain.
Thu Jul  4 20:47:32 2013, (31970710000 clock):	1351000 evaluated; 0 wrong controls; 424561 violate mass constrain.
Thu Jul  4 20:47:59 2013, (31997600000 clock):	1352000 evaluated; 0 wrong controls; 424721 violate mass constrain.
Thu Jul  4 20:48:28 2013, (32025510000 clock):	1353000 evaluated; 0 wrong controls; 424852 violate mass constrain.
Thu Jul  4 20:48:56 2013, (32053330000 clock):	1354000 evaluated; 0 wrong controls; 424982 violate mass constrain.
Thu Jul  4 20:49:27 2013, (32083520000 clock):	1355000 evaluated; 0 wrong controls; 425088 violate mass constrain.
