Thu Jul  4 11:44:19 2013, (0 clock):	Start log file
Thu Jul  4 11:44:19 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:19 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:19 2013, (10000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:30 2013, (9600000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 18:55:00 2013, (25320710000 clock):	1217000 evaluated; 0 wrong controls; 586275 violate mass constrain.
Thu Jul  4 18:55:09 2013, (25329650000 clock):	1218000 evaluated; 0 wrong controls; 587275 violate mass constrain.
Thu Jul  4 18:55:24 2013, (25343840000 clock):	1219000 evaluated; 0 wrong controls; 588045 violate mass constrain.
Thu Jul  4 18:55:47 2013, (25366560000 clock):	1220000 evaluated; 0 wrong controls; 588424 violate mass constrain.
Thu Jul  4 18:56:11 2013, (25390090000 clock):	1221000 evaluated; 0 wrong controls; 588778 violate mass constrain.
Thu Jul  4 18:56:35 2013, (25413590000 clock):	1222000 evaluated; 0 wrong controls; 589121 violate mass constrain.
Thu Jul  4 18:56:59 2013, (25436420000 clock):	1223000 evaluated; 0 wrong controls; 589555 violate mass constrain.
Thu Jul  4 18:57:21 2013, (25458060000 clock):	1224000 evaluated; 0 wrong controls; 590007 violate mass constrain.
Thu Jul  4 18:57:42 2013, (25478680000 clock):	1225000 evaluated; 0 wrong controls; 590490 violate mass constrain.
Thu Jul  4 18:58:03 2013, (25499510000 clock):	1226000 evaluated; 0 wrong controls; 590966 violate mass constrain.
Thu Jul  4 18:58:24 2013, (25519480000 clock):	1227000 evaluated; 0 wrong controls; 591497 violate mass constrain.
Thu Jul  4 18:58:33 2013, (25528310000 clock):	1228000 evaluated; 0 wrong controls; 592497 violate mass constrain.
Thu Jul  4 18:58:44 2013, (25538360000 clock):	1229000 evaluated; 0 wrong controls; 593441 violate mass constrain.
Thu Jul  4 18:59:06 2013, (25560540000 clock):	1230000 evaluated; 0 wrong controls; 593886 violate mass constrain.
Thu Jul  4 18:59:31 2013, (25584460000 clock):	1231000 evaluated; 0 wrong controls; 594238 violate mass constrain.
Thu Jul  4 18:59:54 2013, (25607700000 clock):	1232000 evaluated; 0 wrong controls; 594626 violate mass constrain.
Thu Jul  4 19:00:17 2013, (25629510000 clock):	1233000 evaluated; 0 wrong controls; 595062 violate mass constrain.
Thu Jul  4 19:00:37 2013, (25649180000 clock):	1234000 evaluated; 0 wrong controls; 595590 violate mass constrain.
Thu Jul  4 19:00:57 2013, (25669140000 clock):	1235000 evaluated; 0 wrong controls; 596115 violate mass constrain.
Thu Jul  4 19:01:18 2013, (25689230000 clock):	1236000 evaluated; 0 wrong controls; 596675 violate mass constrain.
Thu Jul  4 19:01:38 2013, (25708660000 clock):	1237000 evaluated; 0 wrong controls; 597211 violate mass constrain.
Thu Jul  4 19:01:48 2013, (25718060000 clock):	1238000 evaluated; 0 wrong controls; 598193 violate mass constrain.
Thu Jul  4 19:01:59 2013, (25729480000 clock):	1239000 evaluated; 0 wrong controls; 599090 violate mass constrain.
Thu Jul  4 19:02:23 2013, (25753020000 clock):	1240000 evaluated; 0 wrong controls; 599455 violate mass constrain.
Thu Jul  4 19:02:47 2013, (25775810000 clock):	1241000 evaluated; 0 wrong controls; 599841 violate mass constrain.
Thu Jul  4 19:03:10 2013, (25798450000 clock):	1242000 evaluated; 0 wrong controls; 600223 violate mass constrain.
Thu Jul  4 19:03:33 2013, (25820920000 clock):	1243000 evaluated; 0 wrong controls; 600627 violate mass constrain.
Thu Jul  4 19:03:54 2013, (25842130000 clock):	1244000 evaluated; 0 wrong controls; 601063 violate mass constrain.
Thu Jul  4 19:04:16 2013, (25862980000 clock):	1245000 evaluated; 0 wrong controls; 601558 violate mass constrain.
Thu Jul  4 19:04:35 2013, (25882190000 clock):	1246000 evaluated; 0 wrong controls; 602095 violate mass constrain.
Thu Jul  4 19:04:55 2013, (25901360000 clock):	1247000 evaluated; 0 wrong controls; 602629 violate mass constrain.
Thu Jul  4 19:05:06 2013, (25912280000 clock):	1248000 evaluated; 0 wrong controls; 603546 violate mass constrain.
Thu Jul  4 19:05:19 2013, (25925070000 clock):	1249000 evaluated; 0 wrong controls; 604380 violate mass constrain.
Thu Jul  4 19:05:44 2013, (25948950000 clock):	1250000 evaluated; 0 wrong controls; 604764 violate mass constrain.
Thu Jul  4 19:06:08 2013, (25972640000 clock):	1251000 evaluated; 0 wrong controls; 605113 violate mass constrain.
Thu Jul  4 19:06:31 2013, (25995400000 clock):	1252000 evaluated; 0 wrong controls; 605539 violate mass constrain.
Thu Jul  4 19:06:54 2013, (26017670000 clock):	1253000 evaluated; 0 wrong controls; 605976 violate mass constrain.
Thu Jul  4 19:07:16 2013, (26038820000 clock):	1254000 evaluated; 0 wrong controls; 606445 violate mass constrain.
Thu Jul  4 19:07:36 2013, (26058970000 clock):	1255000 evaluated; 0 wrong controls; 606957 violate mass constrain.
Thu Jul  4 19:07:56 2013, (26078400000 clock):	1256000 evaluated; 0 wrong controls; 607471 violate mass constrain.
Thu Jul  4 19:08:16 2013, (26097870000 clock):	1257000 evaluated; 0 wrong controls; 608020 violate mass constrain.
Thu Jul  4 19:08:28 2013, (26109200000 clock):	1258000 evaluated; 0 wrong controls; 608915 violate mass constrain.
Thu Jul  4 19:08:41 2013, (26122150000 clock):	1259000 evaluated; 0 wrong controls; 609741 violate mass constrain.
Thu Jul  4 19:09:06 2013, (26146340000 clock):	1260000 evaluated; 0 wrong controls; 610090 violate mass constrain.
Thu Jul  4 19:09:30 2013, (26170190000 clock):	1261000 evaluated; 0 wrong controls; 610428 violate mass constrain.
Thu Jul  4 19:09:55 2013, (26194720000 clock):	1262000 evaluated; 0 wrong controls; 610744 violate mass constrain.
Thu Jul  4 19:10:22 2013, (26221410000 clock):	1263000 evaluated; 0 wrong controls; 610992 violate mass constrain.
Thu Jul  4 19:10:49 2013, (26247680000 clock):	1264000 evaluated; 0 wrong controls; 611257 violate mass constrain.
Thu Jul  4 19:11:16 2013, (26273890000 clock):	1265000 evaluated; 0 wrong controls; 611525 violate mass constrain.
Thu Jul  4 19:11:41 2013, (26298960000 clock):	1266000 evaluated; 0 wrong controls; 611845 violate mass constrain.
Thu Jul  4 19:12:08 2013, (26324890000 clock):	1267000 evaluated; 0 wrong controls; 612129 violate mass constrain.
Thu Jul  4 19:12:23 2013, (26339220000 clock):	1268000 evaluated; 0 wrong controls; 612899 violate mass constrain.
Thu Jul  4 19:12:36 2013, (26352170000 clock):	1269000 evaluated; 0 wrong controls; 613729 violate mass constrain.
Thu Jul  4 19:13:00 2013, (26376220000 clock):	1270000 evaluated; 0 wrong controls; 614080 violate mass constrain.
Thu Jul  4 19:13:25 2013, (26399830000 clock):	1271000 evaluated; 0 wrong controls; 614465 violate mass constrain.
Thu Jul  4 19:13:48 2013, (26422690000 clock):	1272000 evaluated; 0 wrong controls; 614862 violate mass constrain.
Thu Jul  4 19:14:10 2013, (26444310000 clock):	1273000 evaluated; 0 wrong controls; 615316 violate mass constrain.
Thu Jul  4 19:14:30 2013, (26464310000 clock):	1274000 evaluated; 0 wrong controls; 615826 violate mass constrain.
Thu Jul  4 19:14:50 2013, (26483570000 clock):	1275000 evaluated; 0 wrong controls; 616350 violate mass constrain.
Thu Jul  4 19:15:10 2013, (26503330000 clock):	1276000 evaluated; 0 wrong controls; 616862 violate mass constrain.
Thu Jul  4 19:15:30 2013, (26522410000 clock):	1277000 evaluated; 0 wrong controls; 617426 violate mass constrain.
Thu Jul  4 19:15:44 2013, (26535860000 clock):	1278000 evaluated; 0 wrong controls; 618227 violate mass constrain.
Thu Jul  4 19:15:53 2013, (26545050000 clock):	1279000 evaluated; 0 wrong controls; 619212 violate mass constrain.
Thu Jul  4 19:16:16 2013, (26566790000 clock):	1280000 evaluated; 0 wrong controls; 619634 violate mass constrain.
Thu Jul  4 19:16:39 2013, (26589680000 clock):	1281000 evaluated; 0 wrong controls; 620020 violate mass constrain.
Thu Jul  4 19:17:01 2013, (26611200000 clock):	1282000 evaluated; 0 wrong controls; 620479 violate mass constrain.
Thu Jul  4 19:17:23 2013, (26632330000 clock):	1283000 evaluated; 0 wrong controls; 620948 violate mass constrain.
Thu Jul  4 19:17:44 2013, (26653020000 clock):	1284000 evaluated; 0 wrong controls; 621455 violate mass constrain.
Thu Jul  4 19:18:04 2013, (26672950000 clock):	1285000 evaluated; 0 wrong controls; 621972 violate mass constrain.
Thu Jul  4 19:18:25 2013, (26692880000 clock):	1286000 evaluated; 0 wrong controls; 622490 violate mass constrain.
Thu Jul  4 19:18:46 2013, (26713570000 clock):	1287000 evaluated; 0 wrong controls; 622990 violate mass constrain.
Thu Jul  4 19:19:01 2013, (26728030000 clock):	1288000 evaluated; 0 wrong controls; 623725 violate mass constrain.
Thu Jul  4 19:19:10 2013, (26737100000 clock):	1289000 evaluated; 0 wrong controls; 624725 violate mass constrain.
Thu Jul  4 19:19:23 2013, (26749050000 clock):	1290000 evaluated; 0 wrong controls; 625594 violate mass constrain.
Thu Jul  4 19:19:47 2013, (26772330000 clock):	1291000 evaluated; 0 wrong controls; 625967 violate mass constrain.
Thu Jul  4 19:20:11 2013, (26795510000 clock):	1292000 evaluated; 0 wrong controls; 626367 violate mass constrain.
Thu Jul  4 19:20:35 2013, (26818780000 clock):	1293000 evaluated; 0 wrong controls; 626740 violate mass constrain.
Thu Jul  4 19:20:59 2013, (26841590000 clock):	1294000 evaluated; 0 wrong controls; 627144 violate mass constrain.
Thu Jul  4 19:21:22 2013, (26863960000 clock):	1295000 evaluated; 0 wrong controls; 627572 violate mass constrain.
Thu Jul  4 19:21:43 2013, (26885100000 clock):	1296000 evaluated; 0 wrong controls; 628048 violate mass constrain.
Thu Jul  4 19:22:04 2013, (26905820000 clock):	1297000 evaluated; 0 wrong controls; 628524 violate mass constrain.
Thu Jul  4 19:22:22 2013, (26923080000 clock):	1298000 evaluated; 0 wrong controls; 629195 violate mass constrain.
Thu Jul  4 19:22:32 2013, (26932710000 clock):	1299000 evaluated; 0 wrong controls; 630173 violate mass constrain.
Thu Jul  4 19:22:54 2013, (26954370000 clock):	1300000 evaluated; 0 wrong controls; 630632 violate mass constrain.
Thu Jul  4 19:23:17 2013, (26976780000 clock):	1301000 evaluated; 0 wrong controls; 631079 violate mass constrain.
Thu Jul  4 19:23:40 2013, (26998860000 clock):	1302000 evaluated; 0 wrong controls; 631535 violate mass constrain.
Thu Jul  4 19:24:01 2013, (27019170000 clock):	1303000 evaluated; 0 wrong controls; 632039 violate mass constrain.
Thu Jul  4 19:24:22 2013, (27039710000 clock):	1304000 evaluated; 0 wrong controls; 632541 violate mass constrain.
Thu Jul  4 19:24:43 2013, (27060330000 clock):	1305000 evaluated; 0 wrong controls; 633060 violate mass constrain.
Thu Jul  4 19:25:04 2013, (27080600000 clock):	1306000 evaluated; 0 wrong controls; 633567 violate mass constrain.
Thu Jul  4 19:25:24 2013, (27100440000 clock):	1307000 evaluated; 0 wrong controls; 634099 violate mass constrain.
Thu Jul  4 19:25:42 2013, (27117580000 clock):	1308000 evaluated; 0 wrong controls; 634754 violate mass constrain.
Thu Jul  4 19:25:51 2013, (27126480000 clock):	1309000 evaluated; 0 wrong controls; 635753 violate mass constrain.
Thu Jul  4 19:26:10 2013, (27145600000 clock):	1310000 evaluated; 0 wrong controls; 636301 violate mass constrain.
Thu Jul  4 19:26:33 2013, (27167630000 clock):	1311000 evaluated; 0 wrong controls; 636718 violate mass constrain.
Thu Jul  4 19:26:55 2013, (27189720000 clock):	1312000 evaluated; 0 wrong controls; 637127 violate mass constrain.
Thu Jul  4 19:27:18 2013, (27211500000 clock):	1313000 evaluated; 0 wrong controls; 637567 violate mass constrain.
Thu Jul  4 19:27:39 2013, (27232560000 clock):	1314000 evaluated; 0 wrong controls; 638018 violate mass constrain.
Thu Jul  4 19:28:00 2013, (27252420000 clock):	1315000 evaluated; 0 wrong controls; 638529 violate mass constrain.
Thu Jul  4 19:28:20 2013, (27272070000 clock):	1316000 evaluated; 0 wrong controls; 639050 violate mass constrain.
Thu Jul  4 19:28:41 2013, (27292510000 clock):	1317000 evaluated; 0 wrong controls; 639554 violate mass constrain.
Thu Jul  4 19:28:59 2013, (27310300000 clock):	1318000 evaluated; 0 wrong controls; 640143 violate mass constrain.
Thu Jul  4 19:29:08 2013, (27319010000 clock):	1319000 evaluated; 0 wrong controls; 641143 violate mass constrain.
Thu Jul  4 19:29:23 2013, (27333290000 clock):	1320000 evaluated; 0 wrong controls; 641894 violate mass constrain.
Thu Jul  4 19:29:48 2013, (27357860000 clock):	1321000 evaluated; 0 wrong controls; 642237 violate mass constrain.
Thu Jul  4 19:30:11 2013, (27380950000 clock):	1322000 evaluated; 0 wrong controls; 642652 violate mass constrain.
Thu Jul  4 19:30:33 2013, (27401910000 clock):	1323000 evaluated; 0 wrong controls; 643136 violate mass constrain.
Thu Jul  4 19:30:54 2013, (27422530000 clock):	1324000 evaluated; 0 wrong controls; 643615 violate mass constrain.
Thu Jul  4 19:31:14 2013, (27442320000 clock):	1325000 evaluated; 0 wrong controls; 644122 violate mass constrain.
Thu Jul  4 19:31:36 2013, (27463020000 clock):	1326000 evaluated; 0 wrong controls; 644618 violate mass constrain.
Thu Jul  4 19:31:55 2013, (27482180000 clock):	1327000 evaluated; 0 wrong controls; 645157 violate mass constrain.
Thu Jul  4 19:32:14 2013, (27501080000 clock):	1328000 evaluated; 0 wrong controls; 645727 violate mass constrain.
Thu Jul  4 19:32:24 2013, (27509980000 clock):	1329000 evaluated; 0 wrong controls; 646727 violate mass constrain.
Thu Jul  4 19:32:36 2013, (27521810000 clock):	1330000 evaluated; 0 wrong controls; 647602 violate mass constrain.
Thu Jul  4 19:32:59 2013, (27544130000 clock):	1331000 evaluated; 0 wrong controls; 647997 violate mass constrain.
Thu Jul  4 19:33:22 2013, (27566560000 clock):	1332000 evaluated; 0 wrong controls; 648414 violate mass constrain.
Thu Jul  4 19:33:44 2013, (27588530000 clock):	1333000 evaluated; 0 wrong controls; 648823 violate mass constrain.
Thu Jul  4 19:34:06 2013, (27609720000 clock):	1334000 evaluated; 0 wrong controls; 649271 violate mass constrain.
Thu Jul  4 19:34:26 2013, (27629660000 clock):	1335000 evaluated; 0 wrong controls; 649772 violate mass constrain.
Thu Jul  4 19:34:48 2013, (27650570000 clock):	1336000 evaluated; 0 wrong controls; 650253 violate mass constrain.
Thu Jul  4 19:35:09 2013, (27671110000 clock):	1337000 evaluated; 0 wrong controls; 650753 violate mass constrain.
Thu Jul  4 19:35:29 2013, (27690690000 clock):	1338000 evaluated; 0 wrong controls; 651278 violate mass constrain.
Thu Jul  4 19:35:38 2013, (27700060000 clock):	1339000 evaluated; 0 wrong controls; 652256 violate mass constrain.
Thu Jul  4 19:35:54 2013, (27714830000 clock):	1340000 evaluated; 0 wrong controls; 653003 violate mass constrain.
Thu Jul  4 19:36:16 2013, (27737210000 clock):	1341000 evaluated; 0 wrong controls; 653424 violate mass constrain.
Thu Jul  4 19:36:39 2013, (27759620000 clock):	1342000 evaluated; 0 wrong controls; 653867 violate mass constrain.
Thu Jul  4 19:37:01 2013, (27781070000 clock):	1343000 evaluated; 0 wrong controls; 654340 violate mass constrain.
Thu Jul  4 19:37:21 2013, (27800180000 clock):	1344000 evaluated; 0 wrong controls; 654891 violate mass constrain.
Thu Jul  4 19:37:41 2013, (27819690000 clock):	1345000 evaluated; 0 wrong controls; 655414 violate mass constrain.
Thu Jul  4 19:38:01 2013, (27839440000 clock):	1346000 evaluated; 0 wrong controls; 655954 violate mass constrain.
Thu Jul  4 19:38:23 2013, (27860750000 clock):	1347000 evaluated; 0 wrong controls; 656459 violate mass constrain.
Thu Jul  4 19:38:43 2013, (27880790000 clock):	1348000 evaluated; 0 wrong controls; 656982 violate mass constrain.
Thu Jul  4 19:38:54 2013, (27891340000 clock):	1349000 evaluated; 0 wrong controls; 657908 violate mass constrain.
Thu Jul  4 19:39:11 2013, (27907180000 clock):	1350000 evaluated; 0 wrong controls; 658597 violate mass constrain.
Thu Jul  4 19:39:34 2013, (27930610000 clock):	1351000 evaluated; 0 wrong controls; 658962 violate mass constrain.
Thu Jul  4 19:39:58 2013, (27953810000 clock):	1352000 evaluated; 0 wrong controls; 659364 violate mass constrain.
Thu Jul  4 19:40:20 2013, (27975530000 clock):	1353000 evaluated; 0 wrong controls; 659819 violate mass constrain.
Thu Jul  4 19:40:41 2013, (27996210000 clock):	1354000 evaluated; 0 wrong controls; 660312 violate mass constrain.
Thu Jul  4 19:41:03 2013, (28016840000 clock):	1355000 evaluated; 0 wrong controls; 660797 violate mass constrain.
Thu Jul  4 19:41:23 2013, (28036380000 clock):	1356000 evaluated; 0 wrong controls; 661325 violate mass constrain.
Thu Jul  4 19:41:43 2013, (28056410000 clock):	1357000 evaluated; 0 wrong controls; 661836 violate mass constrain.
Thu Jul  4 19:42:03 2013, (28075960000 clock):	1358000 evaluated; 0 wrong controls; 662363 violate mass constrain.
Thu Jul  4 19:42:14 2013, (28086950000 clock):	1359000 evaluated; 0 wrong controls; 663258 violate mass constrain.
Thu Jul  4 19:42:26 2013, (28097690000 clock):	1360000 evaluated; 0 wrong controls; 664179 violate mass constrain.
Thu Jul  4 19:42:48 2013, (28119370000 clock):	1361000 evaluated; 0 wrong controls; 664603 violate mass constrain.
Thu Jul  4 19:43:11 2013, (28142110000 clock):	1362000 evaluated; 0 wrong controls; 665000 violate mass constrain.
Thu Jul  4 19:43:34 2013, (28164250000 clock):	1363000 evaluated; 0 wrong controls; 665401 violate mass constrain.
Thu Jul  4 19:43:57 2013, (28187330000 clock):	1364000 evaluated; 0 wrong controls; 665785 violate mass constrain.
Thu Jul  4 19:44:21 2013, (28210360000 clock):	1365000 evaluated; 0 wrong controls; 666169 violate mass constrain.
Thu Jul  4 19:44:44 2013, (28232660000 clock):	1366000 evaluated; 0 wrong controls; 666590 violate mass constrain.
Thu Jul  4 19:45:05 2013, (28253800000 clock):	1367000 evaluated; 0 wrong controls; 667045 violate mass constrain.
Thu Jul  4 19:45:28 2013, (28275540000 clock):	1368000 evaluated; 0 wrong controls; 667491 violate mass constrain.
Thu Jul  4 19:45:41 2013, (28288800000 clock):	1369000 evaluated; 0 wrong controls; 668303 violate mass constrain.
Thu Jul  4 19:45:51 2013, (28297760000 clock):	1370000 evaluated; 0 wrong controls; 669301 violate mass constrain.
Thu Jul  4 19:46:11 2013, (28317540000 clock):	1371000 evaluated; 0 wrong controls; 669841 violate mass constrain.
Thu Jul  4 19:46:35 2013, (28341030000 clock):	1372000 evaluated; 0 wrong controls; 670196 violate mass constrain.
Thu Jul  4 19:46:58 2013, (28363380000 clock):	1373000 evaluated; 0 wrong controls; 670621 violate mass constrain.
Thu Jul  4 19:47:20 2013, (28385030000 clock):	1374000 evaluated; 0 wrong controls; 671054 violate mass constrain.
Thu Jul  4 19:47:42 2013, (28406540000 clock):	1375000 evaluated; 0 wrong controls; 671503 violate mass constrain.
Thu Jul  4 19:48:05 2013, (28428670000 clock):	1376000 evaluated; 0 wrong controls; 671986 violate mass constrain.
Thu Jul  4 19:48:26 2013, (28449200000 clock):	1377000 evaluated; 0 wrong controls; 672471 violate mass constrain.
Thu Jul  4 19:48:47 2013, (28469820000 clock):	1378000 evaluated; 0 wrong controls; 672985 violate mass constrain.
