#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 250.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 199.0 for cell (6,6).
8 7 5 62 6 1 5 1 6 1 13 16 3 16 3 1 7 4 5 1 1 1 19 53 3 5 4 1 44 19 1 13 1 2 11 4 11 3 9 9 23 28 18 5 7 16 1 195 1 1 28 45 110 8 2 6 12 12 21 17 9 1 3 1 32 6 25 22 21 30 1 41 3 10 16 7 104 1 77 1 9 8637359.99493815 1.0478003295960568E8 7.6068671481609105 0.0026303735508832913 0.0 
2 1 1 54 11 1 2 17 14 1 12 47 64 6 5 30 19 1 1 52 4 7 1 2 4 4 12 34 38 85 9 10 187 1 45 1 1 1 17 1 31 13 21 1 3 114 6 40 1 8 1 1 19 13 6 5 1 23 5 25 5 1 3 43 1 6 15 3 1 1 18 18 2 3 1 1 1 4 59 2 1 7418457.130893433 7.771364247789463E7 9.314602486594078 0.0033002812757012287 0.0 
14 23 4 1 1 2 1 1 26 9 42 1 1 1 10 81 1 2 13 1 1 126 39 1 1 1 6 3 25 1 1 52 1 11 5 1 1 37 1 20 1 29 2 1 22 130 1 71 13 9 28 199 1 1 1 24 1 1 1 1 16 4 1 1 1 106 8 1 7 19 40 1 2 1 2 5 1 2 17 1 1 8201200.693788743 5.694240621411287E7 7.929403388284433 0.002858974632269884 0.0 
4 1 17 1 7 1 1 1 1 1 2 1 20 8 43 1 1 5 6 1 18 61 34 9 3 31 71 7 1 21 13 1 23 1 4 31 1 1 45 6 166 20 1 4 11 199 1 1 1 48 43 26 1 9 14 7 19 36 10 80 1 1 14 26 5 10 1 20 1 5 17 9 1 13 1 9 1 1 1 1 4 8559628.081578802 8.026749676136525E7 9.401558923580094 0.002496720491744142 0.0 
26 1 18 1 1 6 2 4 50 1 30 42 1 4 1 61 11 1 1 27 1 13 1 1 19 1 86 1 1 28 7 27 1 22 1 11 8 41 1 8 17 9 15 1 1 1 9 199 1 4 1 40 1 5 6 17 15 48 11 1 1 11 61 86 1 26 9 1 32 22 52 5 13 1 1 1 1 21 6 1 7 7654382.94052938 5.789088699531997E7 8.597030718438544 0.003273910552763217 0.0 
2 11 1 39 8 10 1 1 10 9 1 34 1 13 4 1 4 2 5 1 1 1 83 19 4 11 60 1 3 1 1 8 4 1 1 11 19 5 1 1 55 3 40 7 17 1 3 176 2 1 31 1 113 19 1 6 10 2 25 26 19 3 4 1 26 1 34 7 11 45 6 92 3 12 16 6 7 76 14 2 13 7976091.427833118 8.978437992441526E7 7.366259763636533 0.0032085842050736755 0.0 
15 12 1 120 18 1 1 1 10 1 5 1 98 1 62 1 7 1 1 3 1 1 99 6 3 1 1 10 2 19 27 105 21 17 1 12 4 8 26 2 193 1 1 18 67 1 1 1 1 1 1 1 50 2 48 8 1 1 40 36 17 26 1 1 15 1 30 12 1 1 11 1 4 1 17 8 1 1 1 1 5 8429734.041385923 6.300865679443631E7 9.563160637468746 0.0024939289933142883 0.0 
1 4 1 1 4 1 16 1 2 4 15 15 38 1 87 1 10 4 21 1 12 1 5 1 4 18 24 5 3 13 37 1 164 6 1 2 1 1 1 1 1 15 54 11 4 120 1 199 4 1 7 1 84 11 1 1 10 15 3 14 1 1 80 56 3 7 7 1 1 57 28 1 1 7 1 1 1 1 1 1 5 8280633.035673328 6.468861213478751E7 7.484191607421214 0.002746035927744213 0.0 
12 46 1 6 11 28 1 32 17 6 1 26 1 75 1 1 11 1 1 5 1 52 2 1 22 18 1 16 75 44 1 10 155 8 1 1 17 1 28 2 39 14 36 2 13 1 1 1 1 1 18 11 10 37 12 28 10 38 19 2 1 3 76 1 17 1 1 8 1 1 61 30 5 14 25 1 1 14 20 5 1 7233709.015741269 6.040597444940958E7 9.483259933864865 0.0034947239081619457 0.0 
2 1 1 49 11 1 1 3 18 2 8 52 71 4 25 1 24 12 2 58 1 1 15 1 1 1 18 12 35 61 1 15 199 1 42 1 1 18 18 5 53 12 25 1 54 82 1 1 1 92 1 1 20 14 1 5 1 25 1 51 7 1 1 33 1 2 11 1 1 9 18 14 1 1 1 1 1 6 1 1 1 8685490.92754407 8.04614184617915E7 7.981463198538223 0.0024665752109940473 0.0 
8 1 1 15 2 10 20 16 3 26 9 1 7 19 1 51 7 6 1 1 20 59 7 1 31 1 15 1 50 40 1 43 166 18 34 1 12 25 7 2 13 1 7 1 1 97 73 1 1 17 66 45 1 17 12 11 1 1 9 1 23 3 2 90 1 1 1 15 6 15 10 5 1 20 1 1 1 1 1 22 21 7455916.773882762 6.089012805242505E7 10.59404410615816 0.0031282341643103086 0.0 
4 1 1 14 4 10 5 22 3 16 36 1 17 1 4 50 1 1 14 54 18 59 5 5 31 40 5 10 4 12 1 1 107 1 63 3 4 11 4 1 11 8 12 4 20 8 11 76 7 50 26 73 1 5 8 16 28 2 12 40 1 18 35 41 5 27 1 3 3 39 3 5 4 26 3 8 4 14 28 1 2 7384220.778721241 3.977743430360953E7 9.11303195176666 0.0038582440768483457 0.0 
43 7 2 37 1 1 13 1 5 7 48 30 26 10 14 31 8 9 10 11 16 57 61 13 9 7 1 1 1 2 5 84 1 5 5 1 1 1 1 1 1 1 52 2 4 41 1 36 1 1 1 92 1 15 11 41 1 100 38 71 14 24 9 22 5 1 3 4 29 1 4 1 9 3 1 4 6 43 49 16 5 7324319.6532643605 4.48857968237954E7 10.559518619195135 0.0036800138990825963 0.0 
9 18 13 94 1 8 4 2 9 1 1 11 1 1 36 1 13 1 1 12 1 1 8 1 33 1 2 5 1 1 19 48 69 1 86 10 3 32 1 1 9 8 5 1 1 51 1 199 3 11 6 53 40 13 1 7 1 59 10 1 1 23 1 49 1 35 12 1 6 49 5 20 14 4 3 1 1 1 43 3 33 8046736.095557251 8.059463152492237E7 7.7757736706240745 0.0032899929462392482 0.0 
1 1 1 25 9 1 1 1 23 199 1 1 3 1 15 28 1 1 1 1 1 79 1 1 1 10 3 14 1 1 12 42 199 1 1 84 1 1 93 32 27 1 52 1 1 4 19 1 1 1 1 82 14 2 1 1 1 19 1 1 16 1 56 1 1 1 1 1 1 1 80 13 5 1 1 1 1 1 21 1 1 8912586.824792024 1.0715786500493437E8 8.539697633037504 0.0021160992011279413 0.0 
1 1 2 71 2 1 9 1 1 2 31 39 5 1 1 13 1 19 4 15 1 10 98 1 34 2 2 2 1 4 29 10 49 1 10 12 1 1 1 1 76 1 125 1 5 8 5 63 4 9 17 86 7 10 4 22 2 100 8 20 23 4 9 14 2 4 1 19 12 17 4 16 7 2 1 9 1 19 113 5 6 8321114.1351201935 9.213304800919119E7 7.9457247365601615 0.0025963375314157658 0.0 
